"","date","state","cases","variant","status","data"
"817",2021-06-24,"Kedah",13,"Beta B.1.351","voc","full"
"818",2021-06-24,"Perak",12,"Beta B.1.351","voc","full"
"819",2021-06-24,"Johor",8,"Beta B.1.351","voc","full"
"820",2021-06-24,"W.P. Putrajaya",3,"Beta B.1.351","voc","full"
"821",2021-06-24,"Terengganu",4,"Beta B.1.351","voc","full"
"822",2021-06-24,"Negeri Sembilan",2,"Beta B.1.351","voc","full"
"823",2021-06-24,"Sabah",4,"Beta B.1.351","voc","full"
"824",2021-06-24,"Perlis",4,"Beta B.1.351","voc","full"
"825",2021-06-24,"Pulau Pinang",5,"Beta B.1.351","voc","full"
"826",2021-06-24,"Melaka",3,"Beta B.1.351","voc","full"
"827",2021-06-24,"W.P. Labuan",0,"Beta B.1.351","voc","full"
"828",2021-06-24,"Pahang",0,"Beta B.1.351","voc","full"
"829",2021-06-24,"Malaysia",142,"Beta B.1.351","voc","full"
"830",2021-06-24,"Selangor",2,"Delta B.1.617.2","voc","full"
"831",2021-06-24,"Kelantan",0,"Delta B.1.617.2","voc","full"
"832",2021-06-24,"Sarawak",0,"Delta B.1.617.2","voc","full"
"833",2021-06-24,"W.P. Kuala Lumpur",1,"Delta B.1.617.2","voc","full"
"834",2021-06-24,"Kedah",0,"Delta B.1.617.2","voc","full"
"835",2021-06-24,"Perak",0,"Delta B.1.617.2","voc","full"
"836",2021-06-24,"Johor",1,"Delta B.1.617.2","voc","full"
"837",2021-06-24,"W.P. Putrajaya",0,"Delta B.1.617.2","voc","full"
"838",2021-06-24,"Terengganu",0,"Delta B.1.617.2","voc","full"
"839",2021-06-24,"Negeri Sembilan",0,"Delta B.1.617.2","voc","full"
"840",2021-06-24,"Sabah",0,"Delta B.1.617.2","voc","full"
"841",2021-06-24,"Perlis",0,"Delta B.1.617.2","voc","full"
"842",2021-06-24,"Pulau Pinang",1,"Delta B.1.617.2","voc","full"
"843",2021-06-24,"Melaka",0,"Delta B.1.617.2","voc","full"
"844",2021-06-24,"W.P. Labuan",4,"Delta B.1.617.2","voc","full"
"845",2021-06-24,"Pahang",0,"Delta B.1.617.2","voc","full"
"846",2021-06-24,"Malaysia",9,"Delta B.1.617.2","voc","full"
"847",2021-06-24,"Selangor",0,"Delta B.1.617.2","voc","full"
"848",2021-06-24,"Kelantan",0,"Delta B.1.617.2","voc","full"
"849",2021-06-24,"Sarawak",0,"Delta B.1.617.2","voc","full"
"850",2021-06-24,"W.P. Kuala Lumpur",3,"Delta B.1.617.2","voc","full"
"851",2021-06-24,"Kedah",0,"Delta B.1.617.2","voc","full"
"852",2021-06-24,"Perak",0,"Delta B.1.617.2","voc","full"
"853",2021-06-24,"Johor",2,"Delta B.1.617.2","voc","full"
"854",2021-06-24,"W.P. Putrajaya",2,"Delta B.1.617.2","voc","full"
"855",2021-06-24,"Terengganu",0,"Delta B.1.617.2","voc","full"
"856",2021-06-24,"Negeri Sembilan",3,"Delta B.1.617.2","voc","full"
"857",2021-06-24,"Sabah",0,"Delta B.1.617.2","voc","full"
"858",2021-06-24,"Perlis",1,"Delta B.1.617.2","voc","full"
"859",2021-06-24,"Pulau Pinang",0,"Delta B.1.617.2","voc","full"
"860",2021-06-24,"Melaka",0,"Delta B.1.617.2","voc","full"
"861",2021-06-24,"W.P. Labuan",2,"Delta B.1.617.2","voc","full"
"862",2021-06-24,"Pahang",0,"Delta B.1.617.2","voc","full"
"863",2021-06-24,"Malaysia",13,"Delta B.1.617.2","voc","full"
"864",2021-06-24,"Selangor",1,"Kappa B.1.617.1","voc","full"
"865",2021-06-24,"Kelantan",0,"Kappa B.1.617.1","voc","full"
"866",2021-06-24,"Sarawak",0,"Kappa B.1.617.1","voc","full"
"867",2021-06-24,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc","full"
"868",2021-06-24,"Kedah",0,"Kappa B.1.617.1","voc","full"
"869",2021-06-24,"Perak",0,"Kappa B.1.617.1","voc","full"
"870",2021-06-24,"Johor",0,"Kappa B.1.617.1","voc","full"
"871",2021-06-24,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc","full"
"872",2021-06-24,"Terengganu",0,"Kappa B.1.617.1","voc","full"
"873",2021-06-24,"Negeri Sembilan",0,"Kappa B.1.617.1","voc","full"
"874",2021-06-24,"Sabah",0,"Kappa B.1.617.1","voc","full"
"875",2021-06-24,"Perlis",0,"Kappa B.1.617.1","voc","full"
"876",2021-06-24,"Pulau Pinang",0,"Kappa B.1.617.1","voc","full"
"877",2021-06-24,"Melaka",0,"Kappa B.1.617.1","voc","full"
"878",2021-06-24,"W.P. Labuan",0,"Kappa B.1.617.1","voc","full"
"879",2021-06-24,"Pahang",0,"Kappa B.1.617.1","voc","full"
"880",2021-06-24,"Malaysia",1,"Kappa B.1.617.1","voc","full"
"881",2021-06-24,"Selangor",0,"Kappa B.1.617.1","voc","full"
"882",2021-06-24,"Kelantan",0,"Kappa B.1.617.1","voc","full"
"883",2021-06-24,"Sarawak",0,"Kappa B.1.617.1","voc","full"
"884",2021-06-24,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc","full"
"885",2021-06-24,"Kedah",0,"Kappa B.1.617.1","voc","full"
"886",2021-06-24,"Perak",0,"Kappa B.1.617.1","voc","full"
"887",2021-06-24,"Johor",0,"Kappa B.1.617.1","voc","full"
"888",2021-06-24,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc","full"
"889",2021-06-24,"Terengganu",0,"Kappa B.1.617.1","voc","full"
"890",2021-06-24,"Negeri Sembilan",0,"Kappa B.1.617.1","voc","full"
"891",2021-06-24,"Sabah",0,"Kappa B.1.617.1","voc","full"
"892",2021-06-24,"Perlis",0,"Kappa B.1.617.1","voc","full"
"893",2021-06-24,"Pulau Pinang",0,"Kappa B.1.617.1","voc","full"
"894",2021-06-24,"Melaka",0,"Kappa B.1.617.1","voc","full"
"895",2021-06-24,"W.P. Labuan",0,"Kappa B.1.617.1","voc","full"
"896",2021-06-24,"Pahang",0,"Kappa B.1.617.1","voc","full"
"897",2021-06-24,"Malaysia",0,"Kappa B.1.617.1","voc","full"
"898",2021-06-24,"Selangor",0,"Theta P.3","voi","full"
"899",2021-06-24,"Kelantan",0,"Theta P.3","voi","full"
"900",2021-06-24,"Sarawak",0,"Theta P.3","voi","full"
"901",2021-06-24,"W.P. Kuala Lumpur",0,"Theta P.3","voi","full"
"902",2021-06-24,"Kedah",0,"Theta P.3","voi","full"
"903",2021-06-24,"Perak",0,"Theta P.3","voi","full"
"904",2021-06-24,"Johor",0,"Theta P.3","voi","full"
"905",2021-06-24,"W.P. Putrajaya",0,"Theta P.3","voi","full"
"906",2021-06-24,"Terengganu",0,"Theta P.3","voi","full"
"907",2021-06-24,"Negeri Sembilan",0,"Theta P.3","voi","full"
"908",2021-06-24,"Sabah",0,"Theta P.3","voi","full"
"909",2021-06-24,"Perlis",0,"Theta P.3","voi","full"
"910",2021-06-24,"Pulau Pinang",0,"Theta P.3","voi","full"
"911",2021-06-24,"Melaka",0,"Theta P.3","voi","full"
"912",2021-06-24,"W.P. Labuan",0,"Theta P.3","voi","full"
"913",2021-06-24,"Pahang",0,"Theta P.3","voi","full"
"914",2021-06-24,"Malaysia",0,"Theta P.3","voi","full"
"915",2021-06-24,"Selangor",0,"Theta P.3","voi","full"
"916",2021-06-24,"Kelantan",0,"Theta P.3","voi","full"
"917",2021-06-24,"Sarawak",12,"Theta P.3","voi","full"
"918",2021-06-24,"W.P. Kuala Lumpur",0,"Theta P.3","voi","full"
"919",2021-06-24,"Kedah",0,"Theta P.3","voi","full"
"920",2021-06-24,"Perak",0,"Theta P.3","voi","full"
"921",2021-06-24,"Johor",0,"Theta P.3","voi","full"
"922",2021-06-24,"W.P. Putrajaya",0,"Theta P.3","voi","full"
"923",2021-06-24,"Terengganu",0,"Theta P.3","voi","full"
"924",2021-06-24,"Negeri Sembilan",0,"Theta P.3","voi","full"
"925",2021-06-24,"Sabah",0,"Theta P.3","voi","full"
"926",2021-06-24,"Perlis",0,"Theta P.3","voi","full"
"927",2021-06-24,"Pulau Pinang",0,"Theta P.3","voi","full"
"928",2021-06-24,"Melaka",0,"Theta P.3","voi","full"
"929",2021-06-24,"W.P. Labuan",0,"Theta P.3","voi","full"
"930",2021-06-24,"Pahang",0,"Theta P.3","voi","full"
"931",2021-06-24,"Malaysia",12,"Theta P.3","voi","full"
"932",2021-06-24,"Selangor",0,"Eta B.1.525","voi","full"
"933",2021-06-24,"Kelantan",0,"Eta B.1.525","voi","full"
"934",2021-06-24,"Sarawak",1,"Eta B.1.525","voi","full"
"935",2021-06-24,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi","full"
"936",2021-06-24,"Kedah",0,"Eta B.1.525","voi","full"
"937",2021-06-24,"Perak",0,"Eta B.1.525","voi","full"
"938",2021-06-24,"Johor",0,"Eta B.1.525","voi","full"
"939",2021-06-24,"W.P. Putrajaya",0,"Eta B.1.525","voi","full"
"940",2021-06-24,"Terengganu",0,"Eta B.1.525","voi","full"
"941",2021-06-24,"Negeri Sembilan",0,"Eta B.1.525","voi","full"
"942",2021-06-24,"Sabah",0,"Eta B.1.525","voi","full"
"943",2021-06-24,"Perlis",0,"Eta B.1.525","voi","full"
"944",2021-06-24,"Pulau Pinang",0,"Eta B.1.525","voi","full"
"945",2021-06-24,"Melaka",0,"Eta B.1.525","voi","full"
"946",2021-06-24,"W.P. Labuan",0,"Eta B.1.525","voi","full"
"947",2021-06-24,"Pahang",0,"Eta B.1.525","voi","full"
"948",2021-06-24,"Malaysia",3,"Eta B.1.525","voi","full"
"949",2021-06-24,"Selangor",0,"Eta B.1.525","voi","full"
"950",2021-06-24,"Kelantan",0,"Eta B.1.525","voi","full"
"951",2021-06-24,"Sarawak",0,"Eta B.1.525","voi","full"
"952",2021-06-24,"W.P. Kuala Lumpur",0,"Eta B.1.525","voi","full"
"953",2021-06-24,"Kedah",0,"Eta B.1.525","voi","full"
"954",2021-06-24,"Perak",0,"Eta B.1.525","voi","full"
"955",2021-06-24,"Johor",0,"Eta B.1.525","voi","full"
"956",2021-06-24,"W.P. Putrajaya",0,"Eta B.1.525","voi","full"
"957",2021-06-24,"Terengganu",0,"Eta B.1.525","voi","full"
"958",2021-06-24,"Negeri Sembilan",0,"Eta B.1.525","voi","full"
"959",2021-06-24,"Sabah",0,"Eta B.1.525","voi","full"
"960",2021-06-24,"Perlis",0,"Eta B.1.525","voi","full"
"961",2021-06-24,"Pulau Pinang",0,"Eta B.1.525","voi","full"
"962",2021-06-24,"Melaka",0,"Eta B.1.525","voi","full"
"963",2021-06-24,"W.P. Labuan",0,"Eta B.1.525","voi","full"
"964",2021-06-24,"Pahang",0,"Eta B.1.525","voi","full"
"965",2021-06-24,"Malaysia",0,"Eta B.1.525","voi","full"
"966",2021-07-01,"Selangor",2,"Alpha B.1.1.7","voc","full"
"967",2021-07-01,"Kelantan",0,"Alpha B.1.1.7","voc","full"
"968",2021-07-01,"Sarawak",0,"Alpha B.1.1.7","voc","full"
"969",2021-07-01,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc","full"
"970",2021-07-01,"Kedah",0,"Alpha B.1.1.7","voc","full"
"971",2021-07-01,"Perak",0,"Alpha B.1.1.7","voc","full"
"972",2021-07-01,"Johor",0,"Alpha B.1.1.7","voc","full"
"973",2021-07-01,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc","full"
"974",2021-07-01,"Terengganu",0,"Alpha B.1.1.7","voc","full"
"975",2021-07-01,"Negeri Sembilan",0,"Alpha B.1.1.7","voc","full"
"976",2021-07-01,"Sabah",0,"Alpha B.1.1.7","voc","full"
"977",2021-07-01,"Perlis",0,"Alpha B.1.1.7","voc","full"
"978",2021-07-01,"Pulau Pinang",0,"Alpha B.1.1.7","voc","full"
"979",2021-07-01,"Melaka",0,"Alpha B.1.1.7","voc","full"
"980",2021-07-01,"W.P. Labuan",0,"Alpha B.1.1.7","voc","full"
"981",2021-07-01,"Pahang",0,"Alpha B.1.1.7","voc","full"
"982",2021-07-01,"Malaysia",5,"Alpha B.1.1.7","voc","full"
"983",2021-07-01,"Selangor",3,"Alpha B.1.1.7","voc","full"
"984",2021-07-01,"Kelantan",0,"Alpha B.1.1.7","voc","full"
"985",2021-07-01,"Sarawak",0,"Alpha B.1.1.7","voc","full"
"986",2021-07-01,"W.P. Kuala Lumpur",0,"Alpha B.1.1.7","voc","full"
"987",2021-07-01,"Kedah",0,"Alpha B.1.1.7","voc","full"
"988",2021-07-01,"Perak",0,"Alpha B.1.1.7","voc","full"
"989",2021-07-01,"Johor",0,"Alpha B.1.1.7","voc","full"
"990",2021-07-01,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc","full"
"991",2021-07-01,"Terengganu",0,"Alpha B.1.1.7","voc","full"
"992",2021-07-01,"Negeri Sembilan",0,"Alpha B.1.1.7","voc","full"
"993",2021-07-01,"Sabah",3,"Alpha B.1.1.7","voc","full"
"994",2021-07-01,"Perlis",0,"Alpha B.1.1.7","voc","full"
"995",2021-07-01,"Pulau Pinang",0,"Alpha B.1.1.7","voc","full"
"996",2021-07-01,"Melaka",0,"Alpha B.1.1.7","voc","full"
"997",2021-07-01,"W.P. Labuan",0,"Alpha B.1.1.7","voc","full"
"998",2021-07-01,"Pahang",0,"Alpha B.1.1.7","voc","full"
"999",2021-07-01,"Malaysia",6,"Alpha B.1.1.7","voc","full"
"1000",2021-07-01,"Selangor",0,"Beta B.1.351","voc","full"
"1001",2021-07-01,"Kelantan",0,"Beta B.1.351","voc","full"
"1002",2021-07-01,"Sarawak",0,"Beta B.1.351","voc","full"
"1003",2021-07-01,"W.P. Kuala Lumpur",0,"Beta B.1.351","voc","full"
"1004",2021-07-01,"Kedah",0,"Beta B.1.351","voc","full"
"1005",2021-07-01,"Perak",0,"Beta B.1.351","voc","full"
"1006",2021-07-01,"Johor",0,"Beta B.1.351","voc","full"
"1007",2021-07-01,"W.P. Putrajaya",0,"Beta B.1.351","voc","full"
"1008",2021-07-01,"Terengganu",0,"Beta B.1.351","voc","full"
"1009",2021-07-01,"Negeri Sembilan",0,"Beta B.1.351","voc","full"
"1010",2021-07-01,"Sabah",0,"Beta B.1.351","voc","full"
"1011",2021-07-01,"Perlis",0,"Beta B.1.351","voc","full"
"1012",2021-07-01,"Pulau Pinang",0,"Beta B.1.351","voc","full"
"1013",2021-07-01,"Melaka",0,"Beta B.1.351","voc","full"
"1014",2021-07-01,"W.P. Labuan",0,"Beta B.1.351","voc","full"
"1015",2021-07-01,"Pahang",0,"Beta B.1.351","voc","full"
"1016",2021-07-01,"Malaysia",0,"Beta B.1.351","voc","full"
"1017",2021-07-01,"Selangor",46,"Beta B.1.351","voc","full"
"1018",2021-07-01,"Kelantan",24,"Beta B.1.351","voc","full"
"1019",2021-07-01,"Sarawak",7,"Beta B.1.351","voc","full"
"1020",2021-07-01,"W.P. Kuala Lumpur",8,"Beta B.1.351","voc","full"
"1021",2021-07-01,"Kedah",13,"Beta B.1.351","voc","full"
"1022",2021-07-01,"Perak",12,"Beta B.1.351","voc","full"
"1023",2021-07-01,"Johor",8,"Beta B.1.351","voc","full"
"1024",2021-07-01,"W.P. Putrajaya",3,"Beta B.1.351","voc","full"
"1025",2021-07-01,"Terengganu",5,"Beta B.1.351","voc","full"
"1026",2021-07-01,"Negeri Sembilan",2,"Beta B.1.351","voc","full"
"1027",2021-07-01,"Sabah",4,"Beta B.1.351","voc","full"
"1028",2021-07-01,"Perlis",4,"Beta B.1.351","voc","full"
"1029",2021-07-01,"Pulau Pinang",5,"Beta B.1.351","voc","full"
"1030",2021-07-01,"Melaka",4,"Beta B.1.351","voc","full"
"1031",2021-07-01,"W.P. Labuan",0,"Beta B.1.351","voc","full"
"1032",2021-07-01,"Pahang",2,"Beta B.1.351","voc","full"
"1033",2021-07-01,"Malaysia",147,"Beta B.1.351","voc","full"
"1034",2021-07-01,"Selangor",2,"Delta B.1.617.2","voc","full"
"1035",2021-07-01,"Kelantan",0,"Delta B.1.617.2","voc","full"
"1036",2021-07-01,"Sarawak",0,"Delta B.1.617.2","voc","full"
"1037",2021-07-01,"W.P. Kuala Lumpur",1,"Delta B.1.617.2","voc","full"
"1038",2021-07-01,"Kedah",0,"Delta B.1.617.2","voc","full"
"1039",2021-07-01,"Perak",0,"Delta B.1.617.2","voc","full"
"1040",2021-07-01,"Johor",1,"Delta B.1.617.2","voc","full"
"1041",2021-07-01,"W.P. Putrajaya",0,"Delta B.1.617.2","voc","full"
"1042",2021-07-01,"Terengganu",0,"Delta B.1.617.2","voc","full"
"1043",2021-07-01,"Negeri Sembilan",0,"Delta B.1.617.2","voc","full"
"1044",2021-07-01,"Sabah",0,"Delta B.1.617.2","voc","full"
"1045",2021-07-01,"Perlis",0,"Delta B.1.617.2","voc","full"
"1046",2021-07-01,"Pulau Pinang",1,"Delta B.1.617.2","voc","full"
"1047",2021-07-01,"Melaka",0,"Delta B.1.617.2","voc","full"
"1048",2021-07-01,"W.P. Labuan",4,"Delta B.1.617.2","voc","full"
"1049",2021-07-01,"Pahang",0,"Delta B.1.617.2","voc","full"
"1050",2021-07-01,"Malaysia",9,"Delta B.1.617.2","voc","full"
"1051",2021-07-01,"Selangor",0,"Delta B.1.617.2","voc","full"
"1052",2021-07-01,"Kelantan",0,"Delta B.1.617.2","voc","full"
"1053",2021-07-01,"Sarawak",0,"Delta B.1.617.2","voc","full"
"1054",2021-07-01,"W.P. Kuala Lumpur",7,"Delta B.1.617.2","voc","full"
"1055",2021-07-01,"Kedah",2,"Delta B.1.617.2","voc","full"
"1056",2021-07-01,"Perak",0,"Delta B.1.617.2","voc","full"
"1057",2021-07-01,"Johor",2,"Delta B.1.617.2","voc","full"
"1058",2021-07-01,"W.P. Putrajaya",2,"Delta B.1.617.2","voc","full"
"1059",2021-07-01,"Terengganu",0,"Delta B.1.617.2","voc","full"
"1060",2021-07-01,"Negeri Sembilan",6,"Delta B.1.617.2","voc","full"
"1061",2021-07-01,"Sabah",2,"Delta B.1.617.2","voc","full"
"1062",2021-07-01,"Perlis",1,"Delta B.1.617.2","voc","full"
"1063",2021-07-01,"Pulau Pinang",0,"Delta B.1.617.2","voc","full"
"1064",2021-07-01,"Melaka",2,"Delta B.1.617.2","voc","full"
"1065",2021-07-01,"W.P. Labuan",5,"Delta B.1.617.2","voc","full"
"1066",2021-07-01,"Pahang",2,"Delta B.1.617.2","voc","full"
"1067",2021-07-01,"Malaysia",31,"Delta B.1.617.2","voc","full"
"1068",2021-07-01,"Selangor",1,"Kappa B.1.617.1","voc","full"
"1069",2021-07-01,"Kelantan",0,"Kappa B.1.617.1","voc","full"
"1070",2021-07-01,"Sarawak",0,"Kappa B.1.617.1","voc","full"
"1071",2021-07-01,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc","full"
"1072",2021-07-01,"Kedah",0,"Kappa B.1.617.1","voc","full"
"1073",2021-07-01,"Perak",0,"Kappa B.1.617.1","voc","full"
"1074",2021-07-01,"Johor",3,"Kappa B.1.617.1","voc","full"
"1075",2021-07-01,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc","full"
"1076",2021-07-01,"Terengganu",0,"Kappa B.1.617.1","voc","full"
"1077",2021-07-01,"Negeri Sembilan",0,"Kappa B.1.617.1","voc","full"
"1078",2021-07-01,"Sabah",0,"Kappa B.1.617.1","voc","full"
"1079",2021-07-01,"Perlis",0,"Kappa B.1.617.1","voc","full"
"1080",2021-07-01,"Pulau Pinang",0,"Kappa B.1.617.1","voc","full"
"1081",2021-07-01,"Melaka",0,"Kappa B.1.617.1","voc","full"
"1082",2021-07-01,"W.P. Labuan",0,"Kappa B.1.617.1","voc","full"
"1083",2021-07-01,"Pahang",0,"Kappa B.1.617.1","voc","full"
"1084",2021-07-01,"Malaysia",4,"Kappa B.1.617.1","voc","full"
"1085",2021-07-01,"Selangor",0,"Kappa B.1.617.1","voc","full"
"1086",2021-07-01,"Kelantan",0,"Kappa B.1.617.1","voc","full"
"1087",2021-07-01,"Sarawak",0,"Kappa B.1.617.1","voc","full"
"1088",2021-07-01,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc","full"
"1089",2021-07-01,"Kedah",0,"Kappa B.1.617.1","voc","full"
"1090",2021-07-01,"Perak",0,"Kappa B.1.617.1","voc","full"
"1091",2021-07-01,"Johor",0,"Kappa B.1.617.1","voc","full"
"1092",2021-07-01,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc","full"
"1093",2021-07-01,"Terengganu",0,"Kappa B.1.617.1","voc","full"
"1094",2021-07-01,"Negeri Sembilan",0,"Kappa B.1.617.1","voc","full"
"1095",2021-07-01,"Sabah",0,"Kappa B.1.617.1","voc","full"
"1096",2021-07-01,"Perlis",0,"Kappa B.1.617.1","voc","full"
"1097",2021-07-01,"Pulau Pinang",0,"Kappa B.1.617.1","voc","full"
"1098",2021-07-01,"Melaka",0,"Kappa B.1.617.1","voc","full"
"1099",2021-07-01,"W.P. Labuan",0,"Kappa B.1.617.1","voc","full"
"1100",2021-07-01,"Pahang",0,"Kappa B.1.617.1","voc","full"
"1101",2021-07-01,"Malaysia",0,"Kappa B.1.617.1","voc","full"
"1102",2021-07-01,"Selangor",0,"Theta P.3","voi","full"
"1103",2021-07-01,"Kelantan",0,"Theta P.3","voi","full"
"1104",2021-07-01,"Sarawak",0,"Theta P.3","voi","full"
"1105",2021-07-01,"W.P. Kuala Lumpur",0,"Theta P.3","voi","full"
"1106",2021-07-01,"Kedah",0,"Theta P.3","voi","full"
"1107",2021-07-01,"Perak",0,"Theta P.3","voi","full"
"1108",2021-07-01,"Johor",0,"Theta P.3","voi","full"
"1109",2021-07-01,"W.P. Putrajaya",0,"Theta P.3","voi","full"
"1110",2021-07-01,"Terengganu",0,"Theta P.3","voi","full"
"1111",2021-07-01,"Negeri Sembilan",0,"Theta P.3","voi","full"
"1112",2021-07-01,"Sabah",0,"Theta P.3","voi","full"
"1113",2021-07-01,"Perlis",0,"Theta P.3","voi","full"
"1114",2021-07-01,"Pulau Pinang",0,"Theta P.3","voi","full"
"1115",2021-07-01,"Melaka",0,"Theta P.3","voi","full"
"1116",2021-07-01,"W.P. Labuan",0,"Theta P.3","voi","full"
"1117",2021-07-01,"Pahang",0,"Theta P.3","voi","full"
"1118",2021-07-01,"Malaysia",0,"Theta P.3","voi","full"
"1119",2021-07-01,"Selangor",0,"Theta P.3","voi","full"
"1120",2021-07-01,"Kelantan",0,"Theta P.3","voi","full"
"1121",2021-07-01,"Sarawak",12,"Theta P.3","voi","full"
"1122",2021-07-01,"W.P. Kuala Lumpur",0,"Theta P.3","voi","full"
"1123",2021-07-01,"Kedah",0,"Theta P.3","voi","full"
"1124",2021-07-01,"Perak",0,"Theta P.3","voi","full"
"1125",2021-07-01,"Johor",0,"Theta P.3","voi","full"
"1126",2021-07-01,"W.P. Putrajaya",0,"Theta P.3","voi","full"
"1127",2021-07-01,"Terengganu",0,"Theta P.3","voi","full"
"1128",2021-07-01,"Negeri Sembilan",0,"Theta P.3","voi","full"
"1129",2021-07-01,"Sabah",0,"Theta P.3","voi","full"
"1130",2021-07-01,"Perlis",0,"Theta P.3","voi","full"
"1131",2021-07-01,"Pulau Pinang",0,"Theta P.3","voi","full"
"1132",2021-07-01,"Melaka",0,"Theta P.3","voi","full"
"1133",2021-07-01,"W.P. Labuan",0,"Theta P.3","voi","full"
"1134",2021-07-01,"Pahang",0,"Theta P.3","voi","full"
"1135",2021-07-01,"Malaysia",12,"Theta P.3","voi","full"
"1136",2021-07-01,"Selangor",0,"Eta B.1.525","voi","full"
"1137",2021-07-01,"Kelantan",0,"Eta B.1.525","voi","full"
"1138",2021-07-01,"Sarawak",1,"Eta B.1.525","voi","full"
"1139",2021-07-01,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi","full"
"1140",2021-07-01,"Kedah",0,"Eta B.1.525","voi","full"
"1141",2021-07-01,"Perak",0,"Eta B.1.525","voi","full"
"1142",2021-07-01,"Johor",0,"Eta B.1.525","voi","full"
"1143",2021-07-01,"W.P. Putrajaya",0,"Eta B.1.525","voi","full"
"1144",2021-07-01,"Terengganu",0,"Eta B.1.525","voi","full"
"1145",2021-07-01,"Negeri Sembilan",0,"Eta B.1.525","voi","full"
"1146",2021-07-01,"Sabah",0,"Eta B.1.525","voi","full"
"1147",2021-07-01,"Perlis",0,"Eta B.1.525","voi","full"
"1148",2021-07-01,"Pulau Pinang",0,"Eta B.1.525","voi","full"
"1149",2021-07-01,"Melaka",0,"Eta B.1.525","voi","full"
"1150",2021-07-01,"W.P. Labuan",0,"Eta B.1.525","voi","full"
"1151",2021-07-01,"Pahang",0,"Eta B.1.525","voi","full"
"1152",2021-07-01,"Malaysia",3,"Eta B.1.525","voi","full"
"1153",2021-07-01,"Selangor",0,"Eta B.1.525","voi","full"
"1154",2021-07-01,"Kelantan",0,"Eta B.1.525","voi","full"
"1155",2021-07-01,"Sarawak",0,"Eta B.1.525","voi","full"
"1156",2021-07-01,"W.P. Kuala Lumpur",0,"Eta B.1.525","voi","full"
"1157",2021-07-01,"Kedah",0,"Eta B.1.525","voi","full"
"1158",2021-07-01,"Perak",0,"Eta B.1.525","voi","full"
"1159",2021-07-01,"Johor",0,"Eta B.1.525","voi","full"
"1160",2021-07-01,"W.P. Putrajaya",0,"Eta B.1.525","voi","full"
"1161",2021-07-01,"Terengganu",0,"Eta B.1.525","voi","full"
"1162",2021-07-01,"Negeri Sembilan",0,"Eta B.1.525","voi","full"
"1163",2021-07-01,"Sabah",0,"Eta B.1.525","voi","full"
"1164",2021-07-01,"Perlis",0,"Eta B.1.525","voi","full"
"1165",2021-07-01,"Pulau Pinang",0,"Eta B.1.525","voi","full"
"1166",2021-07-01,"Melaka",0,"Eta B.1.525","voi","full"
"1167",2021-07-01,"W.P. Labuan",0,"Eta B.1.525","voi","full"
"1168",2021-07-01,"Pahang",0,"Eta B.1.525","voi","full"
"1169",2021-07-01,"Malaysia",0,"Eta B.1.525","voi","full"
"1170",2021-07-13,"Selangor",2,"Alpha B.1.1.7","voc","full"
"1171",2021-07-13,"Kelantan",0,"Alpha B.1.1.7","voc","full"
"1172",2021-07-13,"Sarawak",0,"Alpha B.1.1.7","voc","full"
"1173",2021-07-13,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc","full"
"1174",2021-07-13,"Kedah",0,"Alpha B.1.1.7","voc","full"
"1175",2021-07-13,"Perak",0,"Alpha B.1.1.7","voc","full"
"1176",2021-07-13,"Johor",0,"Alpha B.1.1.7","voc","full"
"1177",2021-07-13,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc","full"
"1178",2021-07-13,"Terengganu",0,"Alpha B.1.1.7","voc","full"
"1179",2021-07-13,"Negeri Sembilan",0,"Alpha B.1.1.7","voc","full"
"1180",2021-07-13,"Sabah",0,"Alpha B.1.1.7","voc","full"
"1181",2021-07-13,"Perlis",0,"Alpha B.1.1.7","voc","full"
"1182",2021-07-13,"Pulau Pinang",0,"Alpha B.1.1.7","voc","full"
"1183",2021-07-13,"Melaka",0,"Alpha B.1.1.7","voc","full"
"1184",2021-07-13,"W.P. Labuan",0,"Alpha B.1.1.7","voc","full"
"1185",2021-07-13,"Pahang",0,"Alpha B.1.1.7","voc","full"
"1186",2021-07-13,"Malaysia",5,"Alpha B.1.1.7","voc","full"
"1187",2021-07-13,"Selangor",3,"Alpha B.1.1.7","voc","full"
"1188",2021-07-13,"Kelantan",0,"Alpha B.1.1.7","voc","full"
"1189",2021-07-13,"Sarawak",0,"Alpha B.1.1.7","voc","full"
"1190",2021-07-13,"W.P. Kuala Lumpur",0,"Alpha B.1.1.7","voc","full"
"1191",2021-07-13,"Kedah",0,"Alpha B.1.1.7","voc","full"
